LONG_EAST,LAT_NORTH, TOPOGRAPHY,            UTC         
139.17797, -5.55310,     213.21,2001-01-11T03:05:05.452
139.17737, -5.54810,     183.34,2001-01-11T03:05:05.552
139.17673, -5.54310,     181.31,2001-01-11T03:05:05.652
139.17609, -5.53810,     192.86,2001-01-11T03:05:05.752
138.64289, -6.00290,   -1843.69,2001-01-25T12:21:39.590
138.64222, -5.99780,   -1847.06,2001-01-25T12:21:39.690
138.64155, -5.99270,   -1849.54,2001-01-25T12:21:39.790
138.64089, -5.98760,   -1862.18,2001-01-25T12:21:39.890
138.62707, -5.88040,   -2245.50,2001-01-25T12:21:41.990
138.62641, -5.87530,   -2256.82,2001-01-25T12:21:42.090
138.62576, -5.87020,   -2270.70,2001-01-25T12:21:42.190
138.62511, -5.86510,   -2280.49,2001-01-25T12:21:42.290
137.50632, -5.68280,   -3383.25,2001-02-08T21:40:31.244
137.98487, -4.76250,   -3218.14,2000-10-16T19:44:18.371
137.98420, -4.75740,   -3285.71,2000-10-16T19:44:18.471
137.98353, -4.75230,   -3337.63,2000-10-16T19:44:18.571
137.97683, -4.70130,   -3471.34,2000-10-16T19:44:19.571
138.87963, -4.75360,   -1523.30,2000-10-21T10:36:48.320
138.87896, -4.75860,   -1523.63,2000-10-21T10:36:48.420
138.87828, -4.76370,   -1554.48,2000-10-21T10:36:48.520
138.87759, -4.76870,   -1590.94,2000-10-21T10:36:48.620
138.87692, -4.77370,   -1580.16,2000-10-21T10:36:48.720
138.86616, -4.85420,   -1853.33,2000-10-21T10:36:50.320
138.86549, -4.85930,   -1856.16,2000-10-21T10:36:50.420
138.86482, -4.86430,   -1849.62,2000-10-21T10:36:50.520
138.86416, -4.86940,   -1884.36,2000-10-21T10:36:50.620
138.86350, -4.87440,   -1944.52,2000-10-21T10:36:50.720
138.84944, -4.98030,   -2078.52,2000-10-21T10:36:52.820
138.84877, -4.98530,   -2002.34,2000-10-21T10:36:52.920
138.84811, -4.99040,   -1894.13,2000-10-21T10:36:53.020
138.84745, -4.99550,   -1870.52,2000-10-21T10:36:53.120
138.84679, -5.00050,   -1843.76,2000-10-21T10:36:53.220
138.83302, -5.10660,   -2726.52,2000-10-21T10:36:55.320
138.83237, -5.11170,   -2757.93,2000-10-21T10:36:55.420
138.83172, -5.11680,   -2787.38,2000-10-21T10:36:55.520
138.83107, -5.12180,   -2834.14,2000-10-21T10:36:55.620
